Gol,X,Y,Campeonato,subEventoNome,idTime,idJogador,distanciaCentro,distanciaGol,Angulo
0,11,34,Ingles,Shot,1623,293687,16.0,15.542281042369552,0.3548588071854964
1,17,48,Ingles,Shot,1613,7967,2.0,17.897276329095444,0.4024840245835908
0,23,43,Ingles,Shot,1631,277002,7.0,24.57488555415874,0.2908650574235321
0,24,31,Ingles,Free kick shot,1613,12536,19.0,28.063543967218397,0.23391253649325264
0,31,78,Ingles,Shot,1613,230883,28.0,37.29266013574253,0.17129385589795754
0,20,33,Ingles,Shot,1613,254898,17.0,23.72978086708767,0.27267478070201756
0,27,57,Ingles,Shot,1631,70403,7.0,28.71280202279116,0.2505002147733271
0,14,63,Ingles,Shot,1631,26150,13.0,16.955603793436552,0.37409046709081273
1,23,41,Ingles,Shot,1613,230883,9.0,24.848440594934726,0.28470459738532766
0,22,46,Ingles,Shot,1613,9227,4.0,23.245859846432868,0.31049489894234183
0,28,49,Ingles,Shot,1625,70083,1.0,29.40718449630974,0.24758725636527962
0,28,35,Ingles,Shot,1625,8317,15.0,30.974546001515503,0.22367951468861655
0,6,54,Ingles,Shot,1625,265673,4.0,6.815423684555495,0.9489061410934956
1,8,50,Ingles,Shot,1625,8307,0.0,8.4,0.8218212603970589
1,10,44,Ingles,Shot,1625,14808,6.0,11.200892821556682,0.6011698894359486
0,10,51,Ingles,Shot,1625,11066,1.0,10.520099809412457,0.6686847657975241
0,13,58,Ingles,Shot,1625,11066,8.0,14.606933285258751,0.46338573138626593
0,13,40,Ingles,Shot,1625,11066,10.0,15.11861435449691,0.4347254180747608
0,22,40,Ingles,Shot,1611,7936,10.0,23.997083156083782,0.29203194868912696
0,12,54,Ingles,Shot,1625,14808,4.0,12.86545762886031,0.545034060148062
1,7,58,Ingles,Shot,1611,7936,8.0,9.003471552684553,0.6717464204924444
1,6,46,Ingles,Shot,1611,7936,4.0,6.815423684555495,0.9489061410934956
0,24,37,Ingles,Shot,1611,7934,13.0,26.578986060419986,0.26013285640998235
0,23,35,Ingles,Free kick shot,1625,14808,15.0,26.043905237118338,0.2598638838801138
1,6,54,Ingles,Shot,1611,7922,4.0,6.815423684555495,0.9489061410934956
0,30,41,Ingles,Shot,1625,14808,9.0,32.03860952038961,0.223791247623091
0,11,49,Ingles,Shot,1625,340386,1.0,11.568275584545868,0.612092356355344
0,25,67,Ingles,Shot,1625,340386,17.0,28.48095855128475,0.23635710977218513
0,3,48,Ingles,Shot,1625,11066,2.0,3.4077118422777475,1.647973806608485
0,11,38,Ingles,Shot,1625,8307,12.0,13.93709080116794,0.43731158474742216
0,10,26,Ingles,Shot,1624,14911,24.0,18.80452073305778,0.22218647880062012
0,8,49,Ingles,Shot,1639,15054,1.0,8.425111275229545,0.8181481818662021
0,13,73,Ingles,Shot,1624,54,23.0,20.244134953116667,0.2469023268180388
0,11,15,Ingles,Free kick shot,1624,54,35.0,25.514015756050636,0.131837563238221
0,11,52,Ingles,Shot,1624,14911,2.0,11.622929923216434,0.6071775870131543
0,25,50,Ingles,Shot,1624,54,0.0,26.25,0.27707090738427936
0,19,27,Ingles,Shot,1639,107,23.0,24.930002005615645,0.23568140763226528
0,17,70,Ingles,Shot,1639,15054,20.0,22.082176070306115,0.2688554750461977
1,10,59,Ingles,Shot,1624,54,9.0,12.019671376539376,0.5303396409372801
1,12,43,Ingles,Shot,1639,15054,7.0,13.396361446303246,0.5069724665686698
1,29,6,Ingles,Free kick shot,1624,54,44.0,41.77514213021902,0.1280052584656664
0,23,59,Ingles,Shot,1639,7957,9.0,24.848440594934726,0.28470459738532766
0,7,16,Ingles,Free kick shot,1624,54,34.0,23.290180334209527,0.10134956643263213
0,14,71,Ingles,Shot,1624,25785,21.0,20.060221833269942,0.26985770661795766
0,20,67,Ingles,Shot,1624,20441,17.0,23.72978086708767,0.27267478070201756
0,18,35,Ingles,Free kick shot,1639,49872,15.0,21.266699320769078,0.3053717793740013
0,19,57,Ingles,Shot,1624,20441,7.0,20.462282375140852,0.3458233703036783
0,14,68,Ingles,Shot,1624,8717,18.0,18.78776197422141,0.30686081917077107
0,13,58,Ingles,Shot,1639,77548,8.0,14.606933285258751,0.46338573138626593
0,23,46,Ingles,Shot,1624,210044,4.0,24.28955536851179,0.297495169973793
0,12,45,Ingles,Shot,1644,20593,5.0,13.012397934277908,0.5341519416725077
0,11,31,Ingles,Shot,1644,20593,19.0,16.909316958410827,0.3008128276935503
0,28,40,Ingles,Shot,1644,20593,10.0,30.1099651278443,0.23643033935248386
0,12,40,Ingles,Shot,1646,8925,10.0,14.177799547179385,0.4569083224019795
0,29,54,Ingles,Shot,1644,25798,4.0,30.560800054972383,0.23755506062180354
0,12,50,Ingles,Shot,1644,20593,0.0,12.6,0.5653932311874568
0,20,64,Ingles,Shot,1644,3351,14.0,22.88689581398054,0.29252713991186646
0,19,44,Ingles,Shot,1646,8925,6.0,20.327628981265867,0.3501973828101036
0,14,63,Ingles,Shot,1644,160,13.0,16.955603793436552,0.37409046709081273
0,27,53,Ingles,Shot,1644,160,3.0,28.41698435795044,0.25560420271061063
0,18,48,Ingles,Free kick shot,1644,20593,2.0,18.944656238633623,0.38087120766850147
1,5,57,Ingles,Shot,1646,9127,7.0,6.947301634447723,0.8339361238945006
1,3,47,Ingles,Shot,1646,8125,3.0,3.704726710568541,1.5565115842075001
0,3,41,Ingles,Shot,1646,9206,9.0,6.64417037710503,0.6434168091363027
0,22,31,Ingles,Shot,1644,25798,19.0,26.194131022043848,0.2462482602502879
0,7,46,Ingles,Shot,1627,8958,4.0,7.796313231265146,0.848710701766978
0,20,57,Ingles,Shot,10531,25572,7.0,21.48726366943916,0.33032684948266916
0,16,52,Ingles,Shot,1627,8958,2.0,16.85022255045909,0.426645316659641
0,26,24,Ingles,Shot,1627,8370,26.0,32.10763149159402,0.1939298730862372
0,24,68,Ingles,Shot,1627,8285,18.0,27.783628272779637,0.2385540980304433
0,18,40,Ingles,Shot,1627,9414,10.0,19.98649544067193,0.344098301997064
0,25,60,Ingles,Shot,10531,343951,10.0,27.04279016669693,0.26151962090499054
0,11,42,Ingles,Shot,10531,25572,8.0,12.66658991204815,0.5218037806113346
0,7,64,Ingles,Shot,1627,8958,14.0,11.697542476947882,0.41103848550828037
0,8,36,Ingles,Shot,1627,8530,14.0,12.384264209067894,0.41390377024114655
0,19,46,Ingles,Shot,1627,8530,4.0,20.118710197226857,0.35713754220508825
0,9,55,Ingles,Shot,1627,119951,5.0,9.993247720335965,0.6747302235506376
1,3,56,Ingles,Shot,1627,8958,6.0,5.013232490120521,1.0999616478160181
0,17,33,Ingles,Shot,10531,8192,17.0,20.9934513598884,0.2967365571334337
0,9,32,Ingles,Shot,1627,8530,18.0,15.039697470361562,0.3142956852066102
1,9,53,Ingles,Shot,10531,343951,3.0,9.649093221645233,0.7147531635553958
0,25,73,Ingles,Shot,10531,8336,23.0,30.20869080248265,0.2105306063250242
0,8,35,Ingles,Shot,1627,3577,15.0,12.86944054728099,0.3838839963626258
0,18,73,Ingles,Shot,1627,9414,23.0,24.097977093523845,0.23919503855840518
0,16,61,Ingles,Shot,1627,8285,11.0,18.25821732809641,0.36693370143647835
0,23,57,Ingles,Shot,1627,8370,7.0,24.57488555415874,0.2908650574235321
0,11,42,Ingles,Shot,1646,9206,8.0,12.66658991204815,0.5218037806113346
1,5,39,Ingles,Shot,1646,9206,11.0,8.870456583513613,0.5320024734138117
1,4,46,Ingles,Shot,1646,10108,4.0,4.9396356140913875,1.2270686920947695
0,12,38,Ingles,Shot,1631,26150,12.0,14.818906842274163,0.42059329168604304
0,9,60,Ingles,counter_attack,1631,12829,10.0,11.469633821530659,0.5296462355461417
0,25,57,Ingles,Free kick shot,1631,26150,7.0,26.64141512757909,0.2692316748953821
0,24,54,Ingles,Shot,1631,70403,4.0,25.33377192602791,0.28552288536522863
0,24,36,Ingles,Shot,1646,9206,14.0,26.79272289260649,0.2561036095715717
0,17,34,Ingles,Shot,1646,8433,16.0,20.658714868064763,0.3061401026557032
0,13,53,Ingles,Shot,1631,8653,3.0,13.788582233137678,0.5145691046572908
0,29,42,Ingles,Shot,1631,419784,8.0,30.89081578722064,0.23261917724626818
0,18,21,Ingles,Shot,1631,283142,29.0,26.69330440391373,0.1953601103087049
0,13,44,Ingles,Shot,1631,12829,6.0,14.196214284097012,0.4882107094937715
0,24,48,Ingles,Shot,1631,70403,2.0,25.233509466580347,0.28771963983932014
0,13,70,Ingles,Shot,1646,8284,20.0,18.85,0.28430431212281077
0,11,59,Ingles,Shot,1646,9123,9.0,12.947007376224052,0.5014474542557615
1,9,58,Ingles,Shot,1631,12829,8.0,10.786218058244511,0.591643556025191
0,13,36,Ingles,Shot,1631,285508,14.0,16.40525830336115,0.372468920683269
0,32,46,Ingles,Shot,1631,285508,4.0,33.70044510091818,0.21573481688426988
0,23,26,Ingles,Shot,1628,8471,24.0,28.75034782398293,0.21405861588577846
0,3,68,Ingles,Shot,1628,127537,18.0,12.116620816052635,0.17113615211706518
1,3,49,Ingles,Shot,1628,8422,1.0,3.2163644072150777,1.70233357190678
0,8,28,Ingles,Shot,1628,454,22.0,16.58463143998081,0.23080912089374037
0,25,28,Ingles,Shot,1628,7988,22.0,29.89234851931176,0.2149409504675732
0,26,34,Ingles,Shot,1628,8471,16.0,29.213866570517503,0.23354382809639931
0,8,45,Ingles,Shot,1628,8623,5.0,9.006802984411284,0.7371524997587747
1,9,53,Ingles,Shot,1628,8554,3.0,9.649093221645233,0.7147531635553958
1,2,46,Ingles,Shot,1651,8416,4.0,3.342154993413681,1.7145799379756579
0,25,79,Ingles,Shot,1651,15526,29.0,32.31694601907798,0.18426032770720305
0,7,34,Ingles,Shot,1651,91381,16.0,12.735089320456296,0.34697519319792164
1,7,38,Ingles,Shot,1628,8422,12.0,10.71739240673775,0.4875473980128381
0,27,55,Ingles,Shot,1628,8422,5.0,28.535679420683156,0.2535383833048872
1,9,31,Ingles,Shot,1651,91381,19.0,15.550723455839602,0.29404598468395515
0,19,37,Ingles,Shot,1628,127537,13.0,21.665756391134835,0.30992371857352585
0,22,37,Ingles,Shot,1628,8422,13.0,24.597001849819016,0.27839123167800706
0,22,38,Ingles,Shot,1628,8471,12.0,24.381345327934635,0.2831878014924241
0,4,59,Ingles,Shot,1651,8416,9.0,7.201562330494682,0.6742728322518933
0,3,12,Ingles,Free kick shot,1628,127537,38.0,24.900050200752606,0.037992520019087206
0,13,58,Ingles,Shot,1651,8416,8.0,14.606933285258751,0.46338573138626593
0,23,60,Ingles,Shot,1651,8086,10.0,25.009448214624808,0.2811655264820829
0,11,68,Ingles,Shot,1628,8422,18.0,16.440574807469478,0.3179400488056638
0,13,69,Ingles,Shot,1673,214654,19.0,18.407742936058185,0.2978805122246868
0,15,43,Ingles,Shot,1644,8903,7.0,16.394053800082517,0.42407042714928733
0,29,32,Ingles,Shot,1644,28292,18.0,32.62043071450774,0.20904015627460718
0,11,69,Ingles,Shot,1644,28292,19.0,16.909316958410827,0.3008128276935503
0,26,70,Ingles,Shot,1673,62389,20.0,30.23722870899382,0.21828520037858615
0,11,43,Ingles,Shot,1673,9419,7.0,12.413903495677738,0.541048218774014
0,13,50,Ingles,Shot,1673,214654,0.0,13.65,0.5239396375264456
0,19,25,Ingles,Shot,1673,173,25.0,25.730623777903247,0.22143679258991875
0,23,57,Ingles,Shot,1673,8897,7.0,24.57488555415874,0.2908650574235321
1,10,44,Ingles,Shot,1673,9419,6.0,11.200892821556682,0.6011698894359486
0,14,41,Ingles,Shot,1644,14688,9.0,15.821267332296738,0.42632836199012014
0,6,61,Ingles,Shot,1612,120353,11.0,9.529559276272959,0.5372398447113629
1,5,53,Ingles,Shot,1612,25747,3.0,5.600446410778341,1.1334130108600122
0,25,50,Ingles,Shot,1659,9739,0.0,26.25,0.27707090738427936
0,25,65,Ingles,Free kick shot,1612,346101,15.0,28.002232053891703,0.2443284781658152
0,18,64,Ingles,Shot,1612,120353,14.0,20.976653689280376,0.3135852959459952
0,13,65,Ingles,Shot,1612,25747,15.0,16.77453427073312,0.3568783542073093
0,15,41,Ingles,Shot,1612,25747,9.0,16.80133923233502,0.4050541670933145
0,17,49,Ingles,Shot,1612,120353,1.0,17.86183081321733,0.40397763645873547
0,24,53,Ingles,Shot,1612,7868,3.0,25.275333825688634,0.2868003435188237
0,32,35,Ingles,Shot,1612,370,15.0,34.9860329274412,0.20043299093760797
0,17,48,Ingles,Shot,1612,120353,2.0,17.897276329095444,0.4024840245835908
0,16,61,Ingles,Shot,1612,120353,11.0,18.25821732809641,0.36693370143647835
1,11,59,Ingles,Shot,1612,120353,9.0,12.947007376224052,0.5014474542557615
0,21,54,Ingles,Shot,1612,25747,4.0,22.20275883758593,0.3246572898667033
0,11,55,Ingles,Shot,1612,15808,5.0,11.998541578041891,0.5746282275003937
0,11,57,Ingles,Shot,1659,7989,7.0,12.413903495677738,0.541048218774014
0,15,30,Ingles,Shot,1659,9637,20.0,20.422108118409323,0.2782002560871615
0,15,38,Ingles,Shot,1659,9637,12.0,17.575622321841124,0.371980340303136
0,8,32,Ingles,Shot,1659,11669,18.0,14.403124660989365,0.3068516613729326
0,12,31,Ingles,Shot,1659,9637,19.0,17.64319982316133,0.30025973949935153
0,28,53,Ingles,Shot,1612,7868,3.0,29.46459740094882,0.24664752235410065
1,13,34,Ingles,Shot,1612,15808,16.0,17.160492417177313,0.34153966032468785
0,12,27,Ingles,Shot,1612,222220,23.0,19.55153446663458,0.24501763743033989
0,30,35,Ingles,Shot,1611,7936,15.0,32.97442190547091,0.21149833552005232
0,11,57,Ingles,Shot,1627,8285,7.0,12.413903495677738,0.541048218774014
0,8,60,Ingles,counter_attack,1627,3577,10.0,10.621205204683694,0.5539129060969811
0,13,50,Ingles,Shot,1611,7905,0.0,13.65,0.5239396375264456
0,26,42,Ingles,Shot,1627,8370,8.0,27.790825824361537,0.2574671749562088
0,29,31,Ingles,Shot,1611,7936,19.0,32.859169192175266,0.20606223360276305
0,30,45,Ingles,Shot,1611,70122,5.0,31.66721490753489,0.22895975327112925
0,21,36,Ingles,Shot,1627,8370,14.0,23.853982895944235,0.28271739483462277
0,27,20,Ingles,Shot,1611,7936,30.0,34.40890146459198,0.17545881839354913
0,23,51,Ingles,Shot,1611,7936,1.0,24.158745828374453,0.30060676755357607
0,14,57,Ingles,Shot,1611,7934,7.0,15.388063555886426,0.4488778813145313
0,20,57,Ingles,Shot,1611,7906,7.0,21.48726366943916,0.33032684948266916
0,24,16,Ingles,Free kick shot,1627,8370,34.0,33.517905662496275,0.16467088341948324
0,20,33,Ingles,Shot,1627,9414,17.0,23.72978086708767,0.27267478070201756
0,31,50,Ingles,Shot,1627,8958,0.0,32.55,0.2239441566207394
0,22,57,Ingles,Shot,1611,7934,7.0,23.543842082378994,0.302978288145022
1,3,49,Ingles,Shot,1627,8958,1.0,3.2163644072150777,1.70233357190678
0,12,47,Ingles,Shot,1611,134513,3.0,12.75,0.5537770359226951
0,15,28,Ingles,Shot,1627,8530,22.0,21.27328136419015,0.25673243195727585
0,17,56,Ingles,Shot,1609,25413,6.0,18.271083711701394,0.38717981884058367
0,29,50,Ingles,Shot,1613,254898,0.0,30.45,0.23924633732762257
1,8,56,Ingles,Shot,1609,25413,6.0,9.26120942425988,0.7042514439477466
0,9,36,Ingles,Shot,1609,25867,14.0,13.119165369793917,0.41101006673332774
0,11,54,Ingles,Shot,1609,230020,4.0,11.839024453053554,0.588192267514254
0,23,35,Ingles,Shot,1609,25867,15.0,26.043905237118338,0.2598638838801138
1,7,57,Ingles,Shot,1613,230883,7.0,8.644362324659928,0.7201101384716242
0,26,55,Ingles,Shot,1609,171283,5.0,27.492771777323583,0.26292409848912873
0,30,52,Ingles,Free kick shot,1609,25867,2.0,31.526813984289628,0.23095892231160217
0,7,54,Ingles,Shot,1609,171283,4.0,7.796313231265146,0.848710701766978
0,14,67,Ingles,Shot,1613,9227,17.0,18.390010875472587,0.31991607427082147
0,27,57,Ingles,Shot,1613,9227,7.0,28.71280202279116,0.2505002147733271
1,13,58,Ingles,Shot,1613,9227,8.0,14.606933285258751,0.46338573138626593
0,6,30,Ingles,Shot,1613,254898,20.0,14.446106741956465,0.23188804892968712
0,3,38,Ingles,Shot,1613,230883,12.0,8.412044935685971,0.38217689414903444
0,29,53,Ingles,Shot,1609,120339,3.0,30.512374538865373,0.23829209884521543
0,16,51,Ingles,Shot,1609,230020,1.0,16.812569702457743,0.428417211508841
0,2,70,Ingles,Shot,1609,25413,20.0,13.168523075880605,0.09577245576542756
0,24,54,Ingles,Shot,1609,7945,4.0,25.33377192602791,0.28552288536522863
0,14,41,Ingles,Shot,1610,25707,9.0,15.821267332296738,0.42632836199012014
0,24,62,Ingles,Shot,1610,22889,12.0,26.37953752437673,0.26397568086184464
1,11,48,Ingles,Shot,1619,383,2.0,11.622929923216434,0.6071775870131543
0,25,57,Ingles,Shot,1610,22889,7.0,26.64141512757909,0.2692316748953821
0,31,42,Ingles,Shot,1619,8384,8.0,32.962744121204466,0.2184814937449816
0,33,32,Ingles,Shot,1610,7887,18.0,36.57201799190195,0.189259997448512
0,21,52,Ingles,Shot,1619,8144,2.0,22.08828875218721,0.3278840633485634
0,27,30,Ingles,Shot,1610,3350,20.0,31.188499482982508,0.2130378993837282
0,23,38,Ingles,Shot,1610,3324,12.0,25.378386473532945,0.27328991142302966
0,13,52,Ingles,Shot,1610,3350,2.0,13.711765021323842,0.5197369931737656
0,6,70,Ingles,Shot,1610,25707,20.0,14.446106741956465,0.23188804892968712
1,10,37,Ingles,Shot,1619,240032,13.0,13.477852202780678,0.4284956183822145
1,10,47,Ingles,Shot,1610,26010,3.0,10.679536506796538,0.6521383456057817
0,25,65,Ingles,Shot,1610,31528,15.0,28.002232053891703,0.2443284781658152
1,7,52,Ingles,Shot,1610,25707,2.0,7.464080653369174,0.9043227873413638
1,12,51,Ingles,Shot,1610,26010,1.0,12.616754733290174,0.5640811317617371
0,24,51,Ingles,Shot,1610,3360,1.0,25.208381542653626,0.2882739729481942
0,24,63,Ingles,Shot,1610,3350,13.0,26.578986060419986,0.26013285640998235
0,13,34,Ingles,Shot,1619,302520,16.0,17.160492417177313,0.34153966032468785
0,13,33,Ingles,Shot,1619,302520,17.0,17.562032911938186,0.32654703564538545
0,15,45,Ingles,Shot,10531,8498,5.0,16.08182203607539,0.4394683699579318
0,23,77,Ingles,Shot,10531,61962,27.0,29.853391767100767,0.1987229133304297
0,28,40,Ingles,Shot,10531,61962,10.0,30.1099651278443,0.23643033935248386
0,18,65,Ingles,Shot,10531,61962,15.0,21.266699320769078,0.3053717793740013
0,9,75,Ingles,Shot,10531,8976,25.0,18.798005213319843,0.20073106469545723
0,11,41,Ingles,Shot,10531,25572,9.0,12.947007376224052,0.5014474542557615
0,13,64,Ingles,Shot,1623,7879,14.0,16.40525830336115,0.372468920683269
0,31,27,Ingles,Shot,1623,9194,23.0,35.81905917245734,0.18551095696623962
0,12,32,Ingles,Shot,1623,9194,18.0,17.19447585708852,0.3158311044591509
0,8,41,Ingles,Shot,1623,25706,9.0,10.23633235099369,0.5922585431147527
0,21,72,Ingles,Shot,10531,8498,22.0,26.281029279691467,0.23394553924240452
0,13,63,Ingles,Shot,10531,25572,13.0,16.05381574579701,0.3881962225284794
0,11,38,Ingles,Shot,1623,32636,12.0,13.93709080116794,0.43731158474742216
0,25,52,Ingles,Shot,1623,7944,2.0,26.282170762705277,0.2764143353960685
0,11,69,Ingles,Shot,10531,25571,19.0,16.909316958410827,0.3008128276935503
0,20,68,Ingles,Shot,10531,77552,18.0,24.039342753078753,0.26586779578711206
1,12,33,Ingles,Shot,10531,25571,17.0,16.758952831248138,0.33206626567067177
0,7,55,Ingles,Shot,1623,8240,5.0,8.036479328661276,0.8102769720462943
0,13,28,Ingles,Shot,1623,9194,22.0,19.768978223469215,0.2588043844534658
0,11,53,Ingles,Shot,10531,343951,3.0,11.713453803212783,0.5991380823077989
0,25,51,Ingles,Free kick shot,1623,7944,1.0,26.258046385822386,0.276906479649689
0,11,43,Ingles,Shot,1625,245364,7.0,12.413903495677738,0.541048218774014
0,15,36,Ingles,Shot,1624,13484,14.0,18.189901044260797,0.3483365427834284
0,18,46,Ingles,Shot,1625,11066,4.0,19.077997798511245,0.37587054692651123
0,24,70,Ingles,Shot,1625,38021,20.0,28.35559909435877,0.22920831127383148
0,21,51,Ingles,Shot,1625,14808,1.0,22.059578418455782,0.32870043953293654
1,11,55,Ingles,Shot,1625,340386,5.0,11.998541578041891,0.5746282275003937
1,10,51,Ingles,Penalty,1625,14808,1.0,10.520099809412457,0.6686847657975241
0,4,27,Ingles,Shot,1625,245364,23.0,15.528763633979365,0.13418083006105208
0,26,57,Ingles,Shot,1624,20441,7.0,27.6765695128569,0.2595395791252513
0,22,40,Ingles,Shot,1625,8317,10.0,23.997083156083782,0.29203194868912696
0,26,78,Ingles,Free kick shot,1625,245364,28.0,32.8105166067223,0.18580070150706054
0,9,37,Ingles,Shot,1624,54,13.0,12.676947582127173,0.43901933687539196
1,7,38,Ingles,Shot,1624,54,12.0,10.71739240673775,0.4875473980128381
0,11,48,Ingles,Shot,1625,340386,2.0,11.622929923216434,0.6071775870131543
0,14,51,Ingles,Shot,1625,11066,1.0,14.71436373072244,0.48717423374771535
0,29,45,Ingles,Free kick shot,1625,38021,5.0,30.62294891090667,0.23661398790853166
0,7,54,Ingles,Shot,1625,11066,4.0,7.796313231265146,0.848710701766978
0,10,67,Ingles,Shot,1625,70086,17.0,15.243113199081087,0.33759032764216496
0,13,32,Ingles,Shot,1625,340386,18.0,17.97811169172113,0.3119750682558491
1,4,43,Ingles,Shot,1625,11066,7.0,6.192132104533947,0.8891188201608188
0,7,41,Ingles,Shot,1625,11066,9.0,9.393880987110705,0.6232345110872599
0,17,46,Ingles,Shot,1624,13484,4.0,18.038361899019545,0.3966126372830685
0,21,74,Ingles,Shot,1624,14911,24.0,27.01041465805366,0.2216711911373645
0,14,43,Ingles,Shot,1624,54,7.0,15.388063555886426,0.4488778813145313
0,24,34,Ingles,Shot,1624,40765,16.0,27.26169473822198,0.2475728667132947
0,2,24,Ingles,Shot,1633,26499,26.0,17.029973576021778,0.055512840695890645
0,16,44,Ingles,Shot,1639,332605,6.0,17.24673882216577,0.40856918354554417
0,12,67,Ingles,Shot,1639,49971,17.0,16.758952831248138,0.33206626567067177
0,26,57,Ingles,Free kick shot,1633,8582,7.0,27.6765695128569,0.2595395791252513
0,8,69,Ingles,Shot,1633,14703,19.0,14.935946571945147,0.2852409034330836
0,18,48,Ingles,Shot,1639,15054,2.0,18.944656238633623,0.38087120766850147
0,25,62,Ingles,Shot,1633,379209,12.0,27.384347719089458,0.2552049744911656
0,4,58,Ingles,Shot,1633,14703,8.0,6.684309986827362,0.7766862454976036
0,28,47,Ingles,Shot,1633,26499,3.0,29.46459740094882,0.24664752235410065
0,14,53,Ingles,Shot,1639,332605,3.0,14.82877270713932,0.4803789265972236
0,25,52,Ingles,Shot,1633,8561,2.0,26.282170762705277,0.2764143353960685
0,24,53,Ingles,Shot,1633,8561,3.0,25.275333825688634,0.2868003435188237
0,7,48,Ingles,Shot,1639,15054,2.0,7.464080653369174,0.9043227873413638
0,17,49,Ingles,Shot,1633,70965,1.0,17.86183081321733,0.40397763645873547
0,59,10,Ingles,Shot,1633,8582,40.0,67.18483831937084,0.10042393073995819
0,24,60,Ingles,Shot,1639,49872,10.0,26.024795868555817,0.2710152135563174
0,17,32,Ingles,Shot,1633,8561,18.0,21.342738812064397,0.2873574896602006
0,23,50,Ingles,Shot,1633,265318,0.0,24.15,0.3008164530703536
0,23,64,Ingles,Free kick shot,1633,8582,14.0,25.807605468156087,0.2645200348901634
0,24,26,Ingles,Free kick shot,1633,70965,24.0,29.637813684548327,0.2101048828111288
0,77,45,Ingles,Free kick shot,1633,8582,5.0,80.91529521666469,0.090330796895106
0,13,38,Ingles,Shot,1639,15054,12.0,15.721402609182173,0.40392351097823914
0,18,52,Ingles,Shot,1639,49872,2.0,18.944656238633623,0.38087120766850147
1,3,54,Ingles,Shot,1639,8747,4.0,4.084421623681865,1.429201045967813
0,25,49,Ingles,Free kick shot,1633,41174,1.0,26.258046385822386,0.276906479649689
0,24,62,Ingles,Shot,1633,70965,12.0,26.37953752437673,0.26397568086184464
1,13,51,Ingles,Shot,1633,7970,1.0,13.665467427058616,0.5228832076788991
0,20,48,Ingles,Shot,1633,41174,2.0,21.040199618824914,0.34385123486521907
0,23,48,Ingles,Free kick shot,1659,9279,2.0,24.18496433737292,0.2999794084650179
0,20,46,Ingles,Shot,1659,9739,4.0,21.160340261914506,0.34014177905248677
0,22,61,Ingles,Shot,1611,3413,11.0,24.181242730678672,0.2877448652568952
0,26,53,Ingles,Shot,1611,134513,3.0,27.36955425285549,0.26522874968664184
0,8,30,Ingles,Shot,1659,62224,20.0,15.477725931156682,0.2654567711126684
0,22,45,Ingles,Shot,1611,397178,5.0,23.327505224519832,0.30840934692148025
0,10,65,Ingles,Shot,1611,397178,15.0,14.3287298809071,0.380925130447818
1,5,55,Ingles,Shot,1611,7922,5.0,6.174544517614234,0.999009718781405
0,22,29,Ingles,Shot,1611,3413,21.0,26.83155791227934,0.23490672102192373
0,22,41,Ingles,Shot,1611,7936,9.0,23.829236244579892,0.2960190429979611
0,10,33,Ingles,Shot,1611,134513,17.0,15.243113199081087,0.33759032764216496
0,16,56,Ingles,Shot,1611,397178,6.0,17.24673882216577,0.40856918354554417
0,17,50,Ingles,Free kick shot,1611,7905,0.0,17.85,0.40447783762626216
0,23,71,Ingles,Shot,1611,397178,21.0,27.740674108608104,0.22966225809715926
1,9,36,Ingles,Shot,1611,7905,14.0,13.119165369793917,0.41101006673332774
0,9,71,Ingles,Shot,1659,245813,21.0,16.60195771588399,0.2579165948692716
0,26,44,Ingles,Shot,1659,62224,6.0,27.577164466275356,0.26136221738691673
0,19,25,Ingles,Shot,1659,7989,25.0,25.730623777903247,0.22143679258991875
0,18,52,Ingles,Shot,1633,70965,2.0,18.944656238633623,0.38087120766850147
0,7,32,Ingles,Shot,1633,14703,18.0,13.817108959547216,0.29428099981910055
0,23,70,Ingles,Shot,1633,265318,20.0,27.426674971640292,0.23485320035665017
0,12,56,Ingles,Shot,1609,167145,6.0,13.189768762188365,0.5213741842885677
0,24,32,Ingles,Shot,1609,7945,18.0,27.783628272779637,0.2385540980304433
0,23,59,Ingles,Shot,1609,7945,9.0,24.848440594934726,0.28470459738532766
0,22,55,Ingles,Free kick shot,1609,49876,5.0,23.327505224519832,0.30840934692148025
0,14,62,Ingles,Shot,1609,7870,12.0,16.641213898030394,0.3876504547249745
0,10,46,Ingles,Shot,1609,3560,4.0,10.817116066678771,0.6382251862369708
1,12,50,Ingles,Shot,1609,3560,0.0,12.6,0.5653932311874568
0,8,69,Ingles,Shot,1609,25413,19.0,14.935946571945147,0.2852409034330836
0,23,54,Ingles,Shot,1609,230020,4.0,24.28955536851179,0.297495169973793
0,25,61,Ingles,Shot,1609,7870,11.0,27.206341172601654,0.2584681483042706
0,12,65,Ingles,Shot,1609,7870,15.0,15.93180780702554,0.3663043742089903
0,17,50,Ingles,Shot,1633,8561,0.0,17.85,0.40447783762626216
0,7,56,Ingles,Shot,1633,14703,6.0,8.320606949015197,0.7668402757191194
0,29,55,Ingles,Shot,1633,37725,5.0,30.62294891090667,0.23661398790853166
1,10,35,Ingles,Shot,1633,14703,15.0,14.3287298809071,0.380925130447818
0,25,35,Ingles,Shot,1609,49876,15.0,28.002232053891703,0.2443284781658152
0,17,31,Ingles,Shot,1609,7945,19.0,21.705874780805313,0.2780501185162574
1,13,17,Ingles,Shot,1609,7870,33.0,25.424889380290328,0.15654945679763488
